river,river_id,mean,sd,2.5%,50%,97.5%,Rhat,n.eff,mcmc_iter,n_thin,n_burn,species,param,param_id,year_id
futoro,4,-5.978676220833333,1.0277609451383005,-8.03826,-5.97375,-3.9299462499999995,1,1750,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[8,4]",log_d_mean,8
futoro,4,-5.889905533333334,1.0218498485722156,-7.983948,-5.87444,-3.928506999999999,1,1853,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[9,4]",log_d_mean,9
futoro,4,-5.8069739,0.9573350856656162,-7.705151,-5.78853,-3.918831499999999,1,1905,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[10,4]",log_d_mean,10
futoro,4,-5.7706145625,0.9922585333096718,-7.7514585,-5.769,-3.84581275,1,1990,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[11,4]",log_d_mean,11
futoro,4,-5.722066820833334,0.9312735265548787,-7.52995675,-5.728725000000001,-3.8820069999999998,1,1871,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[12,4]",log_d_mean,12
futoro,4,-5.675599558333333,0.9813446471883822,-7.5795195,-5.6784300000000005,-3.7258047499999996,1,1897,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[13,4]",log_d_mean,13
futoro,4,-5.629895429166667,0.9288155216503833,-7.4717020000000005,-5.629785,-3.758956749999998,1,1854,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[14,4]",log_d_mean,14
futoro,4,-5.662908170833333,1.002361449820655,-7.66708325,-5.665559999999999,-3.6736717499999996,1,1970,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[15,4]",log_d_mean,15
futoro,4,-5.699995429166667,1.0172387222431676,-7.703292,-5.6537500000000005,-3.7236669999999994,1,2207,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[16,4]",log_d_mean,16
futoro,4,-5.744541345833333,0.9649288154134238,-7.67903075,-5.72242,-3.8683282500000002,1,1889,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[17,4]",log_d_mean,17
futoro,4,-5.76379275,1.0806649225895535,-7.9264220000000005,-5.74985,-3.7088239999999995,1,1758,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[18,4]",log_d_mean,18
haraki,5,-0.003123285074083333,0.041281185513448816,-0.0861851475,-0.004241450000000001,0.0841363475,1,1937,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,log_r_mean[5],log_r_mean,NA
haraki,5,0.5272329977916667,0.30986350920999395,0.18107299999999998,0.4528045,1.3647282500000006,1.05,336,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,sigma_eps_r[5],sigma_eps_r,NA
haraki,5,-1.7904609947,1.384589775528947,-4.27993225,-1.8640750000000001,1.2236477500000034,1.03,128,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[1,5]",log_d_mean,1
haraki,5,-1.8866279713541667,1.270146169931421,-4.36741875,-1.91255,0.67926375,1.02,171,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[2,5]",log_d_mean,2
haraki,5,-1.9278277877333334,1.1936717511192299,-4.2789025,-1.9423400000000002,0.6169288000000003,1.02,179,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[3,5]",log_d_mean,3
haraki,5,-2.0492904307,1.072661820051629,-4.1433022500000005,-2.071115,0.07188037500000102,1.02,200,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[4,5]",log_d_mean,4
haraki,5,-2.0117841668666667,1.1714465477704592,-4.355616749999999,-1.996045,0.3311716500000001,1.01,271,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[5,5]",log_d_mean,5
haraki,5,-1.9857110461875,1.192786774928317,-4.4113075,-1.9931,0.40259470000000114,1.03,271,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[6,5]",log_d_mean,6
haraki,5,-1.9200246815,1.0545527890944246,-3.9355652500000002,-1.940845,0.20260185000000022,1.02,218,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[7,5]",log_d_mean,7
haraki,5,-1.60711207585,1.1172786853253986,-3.7785884999999997,-1.6176949999999999,0.6888143750000002,1.03,244,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[8,5]",log_d_mean,8
haraki,5,-1.28769063040875,1.0503930038586269,-3.37399875,-1.311195,0.8346555250000004,1.02,216,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[9,5]",log_d_mean,9
haraki,5,-1.5389218674820833,1.1371875285727313,-3.7768170000000003,-1.5331549999999998,0.715313650000001,1.02,272,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[10,5]",log_d_mean,10
haraki,5,-1.740728750575,1.090319594479574,-3.906217,-1.747035,0.41033767500000073,1.03,217,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[11,5]",log_d_mean,11
haraki,5,-1.4495379007583333,1.1366820336897623,-3.6506809999999996,-1.44009,0.8339431500000005,1.03,247,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[12,5]",log_d_mean,12
haraki,5,-1.1813998155583334,1.0534852391753138,-3.2900655,-1.188235,0.9484461500000013,1.02,219,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[13,5]",log_d_mean,13
haraki,5,-1.4027512794416668,1.184326687899115,-3.757217,-1.3908049999999998,0.9934475000000004,1.02,253,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[14,5]",log_d_mean,14
haraki,5,-1.6326234703566667,1.1820843572549509,-3.93238575,-1.6275149999999998,0.7369413500000015,1.02,254,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[15,5]",log_d_mean,15
haraki,5,-1.8314047324958334,1.0522770323732695,-3.8956462500000004,-1.85402,0.2631652000000007,1.02,232,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[16,5]",log_d_mean,16
haraki,5,-1.8339264929291668,1.2252656079838606,-4.180923750000001,-1.83307,0.7088934750000012,1.02,261,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[17,5]",log_d_mean,17
haraki,5,-1.8545182387375,1.348147969851449,-4.52437475,-1.8802750000000001,0.8634852000000017,1.02,348,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[18,5]",log_d_mean,18
hidakahorobetsu,6,0.008739497223625,0.04432043799418182,-0.0662910375,0.0033945700000000004,0.11809237500000005,1,1879,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,log_r_mean[6],log_r_mean,NA
hidakahorobetsu,6,0.5394194075,0.25837973112043777,0.20410185000000003,0.481104,1.2204410000000003,1.02,697,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,sigma_eps_r[6],sigma_eps_r,NA
hidakahorobetsu,6,-4.354392541666667,0.7624565734988255,-5.886954,-4.32571,-2.910474999999999,1.02,494,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[1,6]",log_d_mean,1
hidakahorobetsu,6,-3.9625840650833335,0.8366733174109523,-5.622565,-3.94555,-2.3371354999999996,1.01,553,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[2,6]",log_d_mean,2
hidakahorobetsu,6,-3.5900042370833334,0.8007371489563837,-5.135991000000001,-3.59502,-1.9528294999999993,1.01,621,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[3,6]",log_d_mean,3
hidakahorobetsu,6,-3.25307265,0.6561505757988746,-4.58052475,-3.238675,-1.9793167499999995,1.01,666,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[4,6]",log_d_mean,4
hidakahorobetsu,6,-3.2220325708333335,0.8321494844014269,-4.94252975,-3.19608,-1.6112162499999976,1,687,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[5,6]",log_d_mean,5
hidakahorobetsu,6,-3.22343279625,0.8666786748242258,-4.98864975,-3.177095,-1.5769164999999996,1,707,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[6,6]",log_d_mean,6
hidakahorobetsu,6,-3.1847278925,0.8177097432884797,-4.884026749999999,-3.16796,-1.6314697499999997,1.01,724,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[7,6]",log_d_mean,7
hidakahorobetsu,6,-3.15789058625,0.6605711008150814,-4.464544,-3.141925,-1.91503575,1.01,637,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[8,6]",log_d_mean,8
hidakahorobetsu,6,-2.7305153886333335,0.7807272256469602,-4.2129977499999995,-2.742075,-1.1470595,1.01,575,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[9,6]",log_d_mean,9
hidakahorobetsu,6,-2.3302831108333333,0.6440591915959335,-3.63564125,-2.325075,-1.0876504999999992,1.01,628,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[10,6]",log_d_mean,10
hidakahorobetsu,6,-2.2442737964958335,0.7626564861418239,-3.784504,-2.2516749999999996,-0.73379465,1.01,602,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[11,6]",log_d_mean,11
hidakahorobetsu,6,-2.1599135825,0.6327583386391262,-3.43041275,-2.145285,-0.96419665,1.01,631,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[12,6]",log_d_mean,12
hidakahorobetsu,6,-2.0193346245,0.7693301313677018,-3.5430652499999997,-2.015315,-0.5315332749999994,1.01,688,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[13,6]",log_d_mean,13
hidakahorobetsu,6,-1.8743170304166668,0.6276514009722215,-3.13835475,-1.854835,-0.7035827249999994,1.01,573,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[14,6]",log_d_mean,14
hidakahorobetsu,6,-2.0429833477083332,0.7904741198483899,-3.627675,-2.02904,-0.5234170499999997,1.01,734,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[15,6]",log_d_mean,15
hidakahorobetsu,6,-2.2119380380833333,0.7831563422022843,-3.8300155000000005,-2.191765,-0.7209184499999997,1.01,811,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[16,6]",log_d_mean,16
hidakahorobetsu,6,-2.37527772625,0.6258951142489916,-3.63927925,-2.365485,-1.136971,1.01,609,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[17,6]",log_d_mean,17
hidakahorobetsu,6,-2.3724011778333334,0.8476540481849636,-4.0596155,-2.37099,-0.7137657999999977,1,890,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[18,6]",log_d_mean,18
hime,7,-0.004194623518266666,0.033835675650591604,-0.07022175000000001,-0.005386905,0.06723763249999999,1,1783,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,log_r_mean[7],log_r_mean,NA
hime,7,0.2117273111475,0.1751160530006694,0.009487905999999999,0.175688,0.6446527750000006,1.01,834,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,sigma_eps_r[7],sigma_eps_r,NA
hime,7,-3.9481781225,0.9906637950408628,-5.91584525,-3.91683,-2.0872504999999997,1,503,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[1,7]",log_d_mean,1
hime,7,-3.9777015370833335,0.9562477027808782,-5.919902499999999,-3.946225,-2.1878969999999995,1,531,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[2,7]",log_d_mean,2
hime,7,-4.001551077083334,0.9236387053371974,-5.853838,-3.98361,-2.232690999999999,1,577,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[3,7]",log_d_mean,3
hime,7,-4.021552053333333,0.8853421077076141,-5.79431925,-3.99928,-2.30077725,1,599,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[4,7]",log_d_mean,4
hime,7,-3.9224261425,0.881520062162722,-5.698760249999999,-3.91405,-2.23125425,1,609,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[5,7]",log_d_mean,5
hime,7,-3.8212778670833334,0.866215111010824,-5.51765925,-3.81942,-2.1502584999999983,1,646,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[6,7]",log_d_mean,6
hime,7,-3.7084311220833333,0.8332691647494437,-5.338278,-3.70092,-2.0617814999999995,1,663,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[7,7]",log_d_mean,7
hime,7,-3.697703777916667,0.8560098432451841,-5.34383375,-3.692315,-2.0377154999999996,1,679,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[8,7]",log_d_mean,8
hime,7,-3.678390916666667,0.8424791657105043,-5.2886725,-3.6909,-2.0355545,1,700,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[9,7]",log_d_mean,9
hime,7,-3.6734443,0.8531547004639545,-5.349929,-3.68081,-2.006601,1,701,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[10,7]",log_d_mean,10
hime,7,-3.67532535625,0.8398865211126285,-5.2699345,-3.676605,-1.9843302499999993,1.01,704,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[11,7]",log_d_mean,11
hime,7,-3.7232741145833335,0.8570098221870104,-5.4096925,-3.7409600000000003,-2.00537475,1,714,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[12,7]",log_d_mean,12
hime,7,-3.7799434733333332,0.8447791762723078,-5.405188999999999,-3.803655,-2.0901247499999975,1,678,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[13,7]",log_d_mean,13
hime,7,-3.86968487625,0.8568960910974758,-5.558991249999999,-3.887575,-2.15793275,1,704,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[14,7]",log_d_mean,14
hime,7,-3.96320873125,0.8631121772359495,-5.615103499999999,-3.99112,-2.268982,1,635,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[15,7]",log_d_mean,15
hime,7,-3.9451211366666668,0.884896332947714,-5.72311075,-3.970745,-2.2693232499999993,1.01,712,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[16,7]",log_d_mean,16
hime,7,-3.9219633516666668,0.8822160842549133,-5.60208775,-3.928585,-2.2325864999999996,1,722,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[17,7]",log_d_mean,17
hime,7,-3.90018850625,0.8500834947810443,-5.5199765,-3.9200600000000003,-2.2616504999999987,1,667,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[18,7]",log_d_mean,18
ishizaki,8,-0.0042761240762275,0.03487908273277693,-0.0747364925,-0.005375305,0.06720272250000002,1,1578,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,log_r_mean[8],log_r_mean,NA
ishizaki,8,0.23159219884583335,0.21920484230533294,0.006223991000000001,0.168759,0.8345495750000002,1.02,973,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,sigma_eps_r[8],sigma_eps_r,NA
ishizaki,8,-5.633085504166667,0.8057828829263416,-7.188463,-5.631985,-4.0767005,1,1468,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[1,8]",log_d_mean,1
ishizaki,8,-5.5756373041666665,0.8131381462152993,-7.158062750000001,-5.563955,-3.99299875,1,1520,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[2,8]",log_d_mean,2
ishizaki,8,-5.515718008333334,0.825853502769437,-7.149709250000001,-5.513565,-3.8845595,1,1608,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[3,8]",log_d_mean,3
ishizaki,8,-5.474432995833333,0.796460123814847,-7.005396500000001,-5.476965,-3.85723125,1,1661,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[4,8]",log_d_mean,4
ishizaki,8,-5.415447208333333,0.7769572401593636,-6.89908575,-5.42333,-3.8525629999999995,1,1628,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[5,8]",log_d_mean,5
ishizaki,8,-5.484584754166667,0.8062690430170167,-7.10042775,-5.50351,-3.8824945,1,1589,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[6,8]",log_d_mean,6
ishizaki,8,-5.5436390583333335,0.8290951180765516,-7.160613000000001,-5.5626,-3.9134239999999996,1.01,1699,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[7,8]",log_d_mean,7
ishizaki,8,-5.609569958333333,0.8177413205276405,-7.3157545,-5.611224999999999,-3.9989759999999994,1,1602,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[8,8]",log_d_mean,8
ishizaki,8,-5.6663659625,0.7821926743362645,-7.2427114999999995,-5.659470000000001,-4.15729075,1,1546,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[9,8]",log_d_mean,9
ishizaki,8,-5.605372979166667,0.7865594793406545,-7.2244555,-5.5835799999999995,-4.10136525,1,1606,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[10,8]",log_d_mean,10
ishizaki,8,-5.528950779166666,0.7557970445826387,-7.02825975,-5.525745000000001,-4.0270304999999995,1,1618,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[11,8]",log_d_mean,11
ishizaki,8,-5.534944666666667,0.7736157035666293,-7.02739925,-5.53416,-3.98754075,1,1770,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[12,8]",log_d_mean,12
ishizaki,8,-5.5131117625,0.7640490952574668,-7.0092855,-5.505815,-3.95797025,1,1697,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[13,8]",log_d_mean,13
ishizaki,8,-5.569703408333333,0.7994682434090538,-7.105732,-5.565745,-3.9418377499999995,1,1582,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[14,8]",log_d_mean,14
ishizaki,8,-5.621267791666667,0.8245555553085062,-7.3307795,-5.619005,-4.0130675,1,1634,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[15,8]",log_d_mean,15
ishizaki,8,-5.67841875,0.8265328146545239,-7.3546305,-5.683815,-4.03305875,1,1683,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[16,8]",log_d_mean,16
ishizaki,8,-5.7318395041666665,0.8105631463514357,-7.35229225,-5.73561,-4.164567,1,1817,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[17,8]",log_d_mean,17
ishizaki,8,-5.744553266666666,0.8705126061149244,-7.5385307500000005,-5.737735,-4.095696499999997,1,1922,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[18,8]",log_d_mean,18
kenichi,9,-0.005988842008583333,0.04327770750826716,-0.09877488999999999,-0.0059378,0.0765907325,1,2193,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,log_r_mean[9],log_r_mean,NA
kenichi,9,0.6489421895833334,0.1955120086015223,0.33983392500000004,0.6225695,1.0949165,1,2400,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,sigma_eps_r[9],sigma_eps_r,NA
kenichi,9,-4.994229366666667,0.6361173648323079,-6.302334999999999,-4.989615000000001,-3.7701834999999995,1.01,421,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[1,9]",log_d_mean,1
kenichi,9,-5.4184767,0.6471675462348615,-6.7085425,-5.4139099999999996,-4.199521499999998,1.01,514,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[2,9]",log_d_mean,2
kenichi,9,-5.167387208333333,0.6162060022033511,-6.3839605,-5.15888,-3.957277999999999,1,470,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[3,9]",log_d_mean,3
kenichi,9,-5.183312825,0.620010202767591,-6.431212500000001,-5.16833,-4.01464525,1,512,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[4,9]",log_d_mean,4
kenichi,9,-4.990525604166667,0.6275639362250186,-6.271913,-4.97941,-3.7699527499999994,1,523,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[5,9]",log_d_mean,5
kenichi,9,-4.851679183333333,0.6168268461692857,-6.079649750000001,-4.86442,-3.6434044999999995,1.01,499,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[6,9]",log_d_mean,6
kenichi,9,-5.521198141666667,0.6374250830417912,-6.7859722499999995,-5.51868,-4.33865775,1,574,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[7,9]",log_d_mean,7
kenichi,9,-5.380470920833333,0.629815842575505,-6.6680790000000005,-5.365035000000001,-4.1510462499999985,1,508,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[8,9]",log_d_mean,8
kenichi,9,-4.7442927416666665,0.6039481344698571,-5.911428750000001,-4.739129999999999,-3.57822425,1,525,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[9,9]",log_d_mean,9
kenichi,9,-4.175869654166666,0.6046557386803985,-5.367876750000001,-4.176375,-2.9605745,1.01,503,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[10,9]",log_d_mean,10
kenichi,9,-5.412753825,0.638867885552338,-6.687540749999999,-5.4070149999999995,-4.1996625,1,540,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[11,9]",log_d_mean,11
kenichi,9,-4.929986204166667,0.6105807509168047,-6.149976499999999,-4.91991,-3.7486919999999997,1,511,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[12,9]",log_d_mean,12
kenichi,9,-4.703766475,0.5993520605859531,-5.87870925,-4.69954,-3.5262977500000003,1,502,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[13,9]",log_d_mean,13
kenichi,9,-5.2966472125,0.620795825374459,-6.5078485,-5.29785,-4.087092,1.01,480,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[14,9]",log_d_mean,14
kenichi,9,-5.437089875,0.7841488290613483,-6.9986325,-5.425045,-3.9584712499999997,1.01,847,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[15,9]",log_d_mean,15
kenichi,9,-5.5967187916666665,0.6982128683233563,-7.020427,-5.58665,-4.278455,1.01,779,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[16,9]",log_d_mean,16
kenichi,9,-5.6105045875,0.9642477762606403,-7.642900000000001,-5.59009,-3.7442765,1,1206,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[17,9]",log_d_mean,17
kenichi,9,-5.6196357570833335,1.2264206568050515,-8.0809545,-5.61958,-3.2817319999999994,1,1527,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[18,9]",log_d_mean,18
kokamotsu,10,-0.007082298829045834,0.04651814191538119,-0.1081828,-0.006458675,0.08493671000000001,1,2162,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,log_r_mean[10],log_r_mean,NA
kokamotsu,10,1.2333654933333333,0.6224675519052422,0.45304885,1.100435,2.7925772500000003,1.07,431,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,sigma_eps_r[10],sigma_eps_r,NA
kokamotsu,10,-2.0772290338583335,0.7706087993636582,-3.594406,-2.08117,-0.5747941499999996,1.01,910,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[1,10]",log_d_mean,1
kokamotsu,10,-2.7962974941666667,1.4165515091532634,-5.67095725,-2.76898,-0.09752709249999747,1.03,646,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[2,10]",log_d_mean,2
kokamotsu,10,-3.580506269608333,1.7042241970412033,-7.50656875,-3.446795,-0.4409173999999999,1.03,545,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[3,10]",log_d_mean,3
kokamotsu,10,-4.347498169583333,1.7705320133208444,-8.383451749999999,-4.17328,-1.4580672499999994,1.03,750,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[4,10]",log_d_mean,4
kokamotsu,10,-5.112576815833333,1.5414481056396288,-8.955808750000001,-4.896464999999999,-2.6467365,1.04,710,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[5,10]",log_d_mean,5
kokamotsu,10,-4.762889523458333,1.603304154503244,-8.402171249999999,-4.614185,-2.1128672499999994,1.03,682,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[6,10]",log_d_mean,6
kokamotsu,10,-4.3839892059166665,1.399721585188828,-7.43821375,-4.32317,-1.82716175,1.01,788,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[7,10]",log_d_mean,7
kokamotsu,10,-4.053698795833333,0.7987785306549451,-5.58543325,-4.06325,-2.445207249999999,1.01,1037,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[8,10]",log_d_mean,8
kokamotsu,10,-4.212553370166667,1.256179998144563,-6.570380500000001,-4.241325,-1.6445134999999975,1,868,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[9,10]",log_d_mean,9
kokamotsu,10,-4.3064263625,0.817949955435422,-5.864035250000001,-4.285515,-2.7483654999999994,1,1050,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[10,10]",log_d_mean,10
kokamotsu,10,-4.940588403125,1.3329052295297066,-7.58130775,-4.906375,-2.2101947499999994,1.03,925,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[11,10]",log_d_mean,11
kokamotsu,10,-5.587821379166667,0.952022221401059,-7.58279975,-5.5596250000000005,-3.8125774999999984,1,1096,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[12,10]",log_d_mean,12
kokamotsu,10,-4.7246909575,1.2150614380785774,-7.2972375,-4.69088,-2.40921675,1,1180,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[13,10]",log_d_mean,13
kokamotsu,10,-3.8528435208333334,0.818639651922283,-5.52108225,-3.83099,-2.2466039999999987,1.01,1088,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[14,10]",log_d_mean,14
kokamotsu,10,-3.8927172409583335,1.3434533067660057,-6.536598249999999,-3.88692,-1.345511749999999,1,1422,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[15,10]",log_d_mean,15
kokamotsu,10,-3.90268979225,1.4189385290832248,-6.73055925,-3.94043,-1.0429775,1.01,1594,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[16,10]",log_d_mean,16
kokamotsu,10,-3.90324050625,1.1840934828006116,-6.203371,-3.92296,-1.5478982499999998,1,1841,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[17,10]",log_d_mean,17
kokamotsu,10,-3.8787370720958334,1.852332636091664,-7.41210675,-3.9236449999999996,-0.26168332499999913,1,2244,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,"log_d_mean[18,10]",log_d_mean,18
masuhoro,11,0.0015973234766666667,0.04623633754862317,-0.0859240175,-0.0023890450000000002,0.09997256250000001,1,1977,45000,50,5000,Salvelinus_leucomaenis_leucomaenis,log_r_mean[11],log_r_mean,NA
